Case ID;RemainingTime[s];ElapsedTime[s];Activity;Resource;Start Timestamp;Complete Timestamp;Span;Work Order  Qty;Part Desc.;Worker ID;Report Type;Qty Completed;Qty Rejected;Qty for MRB;Rework
Case265;175860.0;1124280.0;Round Grinding - Manual;Machine 27 - Grinding;2012/01/17 07:22:00.000;2012/01/17 11:10:00.000;003:48;9;O-Ring;ID4872;D;8;0;0;
Case265;151080.0;1149060.0;Final Inspection Q.C.;Quality Check 1;2012/01/17 13:00:00.000;2012/01/17 18:03:00.000;005:03;9;O-Ring;ID4618;D;0;0;0;
Case265;71640.0;1228500.0;Final Inspection Q.C.;Quality Check 1;2012/01/18 10:20:00.000;2012/01/18 16:07:00.000;005:47;9;O-Ring;ID4618;D;0;0;0;
Case265;39660.0;1260480.0;Packing;Packing;2012/01/19 00:00:00.000;2012/01/19 01:00:00.000;000:00;9;O-Ring;ID4291;D;8;0;0;
Case265;0.0;1300140.0;Final Inspection Q.C.;Quality Check 1;2012/01/19 10:46:00.000;2012/01/19 12:01:00.000;000:00;9;O-Ring;ID4618;D;8;0;0;
Case266;7403700.0;6000.0;Turning & Milling Q.C.;Quality Check 1;2012/01/04 07:00:00.000;2012/01/04 08:40:00.000;001:40;153;Cable Head;ID4163;D;0;0;0;
Case266;7376760.0;32940.0;Turning & Milling - Machine 5;Machine 5 - Turning & Milling;2012/01/04 14:15:00.000;2012/01/04 16:09:00.000;001:54;153;Cable Head;ID4429;S;0;0;0;
Case266;7324200.0;85500.0;Turning & Milling - Machine 5;Machine 5 - Turning & Milling;2012/01/04 19:54:00.000;2012/01/05 06:45:00.000;010:51;153;Cable Head;ID4932;D;117;0;0;
Case266;7298100.0;111600.0;Turning & Milling - Machine 5;Machine 5 - Turning & Milling;2012/01/05 07:06:00.000;2012/01/05 14:17:00.000;007:11;153;Cable Head;ID4429;D;36;0;0;
Case266;7296780.0;112920.0;Turning & Milling Q.C.;Quality Check 1;2012/01/05 14:00:00.000;2012/01/05 16:10:00.000;002:10;153;Cable Head;ID4163;S;0;0;0;
Case266;7287300.0;122400.0;Turning & Milling - Machine 5;Machine 5 - Turning & Milling;2012/01/05 14:22:00.000;2012/01/05 17:37:00.000;003:15;153;Cable Head;ID4429;S;1;0;0;
Case266;7285080.0;124620.0;Turning & Milling Q.C.;Quality Check 1;2012/01/05 17:00:00.000;2012/01/05 17:35:00.000;000:35;153;Cable Head;ID4287;D;153;0;0;
Case266;7273500.0;136200.0;Turning & Milling - Machine 5;Machine 5 - Turning & Milling;2012/01/05 19:51:00.000;2012/01/05 20:50:00.000;000:59;153;Cable Head;ID4932;S;0;0;0;
Case266;7238040.0;171660.0;Turning & Milling - Machine 5;Machine 5 - Turning & Milling;2012/01/05 20:51:00.000;2012/01/06 06:41:00.000;009:50;153;Cable Head;ID4932;D;33;0;0;
Case266;7216560.0;193140.0;Turning & Milling - Machine 5;Machine 5 - Turning & Milling;2012/01/06 07:21:00.000;2012/01/06 12:39:00.000;005:18;153;Cable Head;ID4429;D;20;0;0;
Case266;7150500.0;259200.0;Turning & Milling - Machine 5;Machine 5 - Turning & Milling;2012/01/06 13:00:00.000;2012/01/07 07:00:00.000;018:00;153;Cable Head;ID4529;D;0;0;0;
Case266;7091100.0;318600.0;Turning & Milling - Machine 5;Machine 5 - Turning & Milling;2012/01/07 07:00:00.000;2012/01/07 23:30:00.000;016:30;153;Cable Head;ID4529;D;0;0;0;
Case266;7065600.0;344100.0;Turning & Milling - Machine 5;Machine 5 - Turning & Milling;2012/01/07 23:36:00.000;2012/01/08 06:35:00.000;006:59;153;Cable Head;ID4641;D;36;0;0;
Case266;7058160.0;351540.0;Turning & Milling - Machine 5;Machine 5 - Turning & Milling;2012/01/08 07:06:00.000;2012/01/08 08:39:00.000;001:33;153;Cable Head;ID4932;D;0;0;0;
Case266;7043100.0;366600.0;Turning & Milling Q.C.;Quality Check 1;2012/01/08 09:00:00.000;2012/01/08 12:50:00.000;003:50;153;Cable Head;ID4163;D;131;0;0;
Case266;7040100.0;369600.0;Turning & Milling Q.C.;Quality Check 1;2012/01/08 13:20:00.000;2012/01/08 13:40:00.000;000:20;153;Cable Head;ID4163;D;0;1;0;
Case266;7038900.0;370800.0;Turning & Milling Q.C.;Quality Check 1;2012/01/08 13:40:00.000;2012/01/08 14:00:00.000;000:20;153;Cable Head;ID4163;D;0;3;0;
Case266;7037700.0;372000.0;Turning & Milling Q.C.;Quality Check 1;2012/01/08 14:00:00.000;2012/01/08 14:20:00.000;000:20;153;Cable Head;ID4163;D;0;6;0;
Case266;7036500.0;373200.0;Turning & Milling Q.C.;Quality Check 1;2012/01/08 14:20:00.000;2012/01/08 14:40:00.000;000:20;153;Cable Head;ID4163;D;0;6;0;
Case266;7035300.0;374400.0;Turning & Milling Q.C.;Quality Check 1;2012/01/08 14:40:00.000;2012/01/08 15:00:00.000;000:20;153;Cable Head;ID4163;D;0;5;0;
Case266;7012860.0;396840.0;Turning & Milling - Machine 5;Machine 5 - Turning & Milling;2012/01/08 19:42:00.000;2012/01/09 11:35:00.000;015:53;153;Cable Head;ID4429;D;63;0;0;
Case266;6961200.0;448500.0;Laser Marking - Machine 7;Machine 7- Laser Marking;2012/01/08 21:14:00.000;2012/01/08 23:17:00.000;002:03;153;Cable Head;ID4445;D;131;0;0;
Case266;5040780.0;2368920.0;Lapping - Machine 1;Machine 1 - Lapping;2012/01/31 12:08:00.000;2012/01/31 17:02:00.000;004:54;153;Cable Head;ID0998;D;24;0;0;
Case266;4957860.0;2451840.0;Lapping - Machine 1;Machine 1 - Lapping;2012/02/01 13:52:00.000;2012/02/01 17:07:00.000;003:15;153;Cable Head;ID0998;D;29;0;0;
Case266;4953360.0;2456340.0;Lapping - Machine 1;Machine 1 - Lapping;2012/02/01 16:04:00.000;2012/02/01 17:19:00.000;000:00;153;Cable Head;ID4882;D;8;0;0;
Case266;4844400.0;2565300.0;Round Grinding - Machine 2;Machine 2 - Round Grinding;2012/02/02 21:09:00.000;2012/02/02 23:35:00.000;002:26;153;Cable Head;ID4385;S;0;0;0;
Case266;4817940.0;2591760.0;Round Grinding - Machine 2;Machine 2 - Round Grinding;2012/02/02 23:36:00.000;2012/02/03 06:56:00.000;007:20;153;Cable Head;ID4385;D;24;0;0;
Case266;4808340.0;2601360.0;Round Grinding - Machine 2;Machine 2 - Round Grinding;2012/02/03 07:04:00.000;2012/02/03 09:51:00.000;002:47;153;Cable Head;ID4355;D;8;0;0;
Case266;4796100.0;2613600.0;Lapping - Machine 1;Machine 1 - Lapping;2012/02/03 09:36:00.000;2012/02/03 13:00:00.000;003:24;153;Cable Head;ID0998;D;20;0;0;
Case266;4665600.0;2744100.0;Lapping - Machine 1;Machine 1 - Lapping;2012/02/05 00:00:00.000;2012/02/05 01:15:00.000;000:00;153;Cable Head;ID4882;D;0;0;0;
Case266;4611900.0;2797800.0;Final Inspection Q.C.;Quality Check 1;2012/02/05 14:00:00.000;2012/02/05 16:10:00.000;002:10;153;Cable Head;ID4163;D;0;0;0;
Case266;4552500.0;2857200.0;Final Inspection Q.C.;Quality Check 1;2012/02/06 07:00:00.000;2012/02/06 08:40:00.000;001:40;153;Cable Head;ID4163;D;0;0;0;
Case266;4544100.0;2865600.0;Final Inspection Q.C.;Quality Check 1;2012/02/06 09:00:00.000;2012/02/06 11:00:00.000;002:00;153;Cable Head;ID4163;D;0;0;0;
Case266;4375080.0;3034620.0;Lapping - Machine 1;Machine 1 - Lapping;2012/02/08 09:28:00.000;2012/02/08 09:57:00.000;000:29;153;Cable Head;ID0998;D;0;0;0;
Case266;4243560.0;3166140.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/02/09 20:01:00.000;2012/02/09 22:29:00.000;002:28;153;Cable Head;ID4445;S;1;0;0;
Case266;4213500.0;3196200.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/02/09 22:29:00.000;2012/02/10 06:52:00.000;008:23;153;Cable Head;ID4445;D;26;0;0;
Case266;4203120.0;3206580.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/02/10 06:50:00.000;2012/02/10 12:45:00.000;005:55;153;Cable Head;ID0420;D;12;0;0;
Case266;4193100.0;3216600.0;Lapping - Machine 1;Machine 1 - Lapping;2012/02/10 09:43:00.000;2012/02/10 12:30:00.000;002:47;153;Cable Head;ID4882;D;48;0;0;
Case266;4192200.0;3217500.0;Turning & Milling Q.C.;Quality Check 1;2012/02/10 12:00:00.000;2012/02/10 12:45:00.000;000:45;153;Cable Head;ID4163;D;0;0;0;
Case266;4001580.0;3408120.0;Round Grinding - Machine 2;Machine 2 - Round Grinding;2012/02/12 17:22:00.000;2012/02/12 19:48:00.000;002:26;153;Cable Head;ID4385;S;1;0;0;
Case266;3994020.0;3415680.0;Lapping - Machine 1;Machine 1 - Lapping;2012/02/12 17:42:00.000;2012/02/12 18:57:00.000;000:00;153;Cable Head;ID4882;D;2;0;0;
Case266;3993120.0;3416580.0;Round Grinding - Machine 2;Machine 2 - Round Grinding;2012/02/12 20:00:00.000;2012/02/13 06:50:00.000;010:50;153;Cable Head;ID0420;D;30;0;0;
Case266;3954300.0;3455400.0;Turning & Milling Q.C.;Quality Check 1;2012/02/12 20:03:00.000;2012/02/12 20:08:00.000;024:05;153;Cable Head;ID0420;D;0;0;0;
Case266;3934500.0;3475200.0;Round Grinding - Machine 2;Machine 2 - Round Grinding;2012/02/13 06:54:00.000;2012/02/13 15:47:00.000;008:53;153;Cable Head;ID4445;D;29;0;0;
Case266;3922080.0;3487620.0;Final Inspection Q.C.;Quality Check 1;2012/02/13 12:20:00.000;2012/02/13 12:50:00.000;000:30;153;Cable Head;ID4163;D;32;0;0;
Case266;3861300.0;3548400.0;Final Inspection Q.C.;Quality Check 1;2012/02/14 07:00:00.000;2012/02/14 08:40:00.000;001:40;153;Cable Head;ID4163;D;0;0;0;
Case266;3846300.0;3563400.0;Final Inspection Q.C.;Quality Check 1;2012/02/14 09:00:00.000;2012/02/14 12:50:00.000;003:50;153;Cable Head;ID4163;D;0;0;0;
Case266;3802500.0;3607200.0;Packing;Packing;2012/02/15 00:00:00.000;2012/02/15 01:00:00.000;000:00;153;Cable Head;ID4820;D;32;0;0;
Case266;3741120.0;3668580.0;Final Inspection Q.C.;Quality Check 1;2012/02/15 14:20:00.000;2012/02/15 18:03:00.000;003:43;153;Cable Head;ID4163;D;0;0;0;
Case266;3719700.0;3690000.0;Packing;Packing;2012/02/16 00:00:00.000;2012/02/16 01:00:00.000;000:00;153;Cable Head;ID4820;D;18;0;0;
Case266;3716100.0;3693600.0;Packing;Packing;2012/02/16 00:00:00.000;2012/02/16 01:00:00.000;000:00;153;Cable Head;ID4820;D;5;0;0;
Case266;3688500.0;3721200.0;Final Inspection Q.C.;Quality Check 1;2012/02/16 07:15:00.000;2012/02/16 08:40:00.000;001:25;153;Cable Head;ID4163;D;0;0;0;
Case266;3677460.0;3732240.0;Final Inspection Q.C.;Quality Check 1;2012/02/16 09:00:00.000;2012/02/16 11:45:00.000;002:45;153;Cable Head;ID4163;D;23;0;0;
Case266;3672960.0;3736740.0;Final Inspection Q.C.;Quality Check 1;2012/02/16 11:44:00.000;2012/02/16 12:59:00.000;000:00;153;Cable Head;ID4163;D;0;0;0;
Case266;3409680.0;4000020.0;Final Inspection Q.C.;Quality Check 1;2012/02/19 13:20:00.000;2012/02/19 14:07:00.000;000:47;153;Cable Head;ID4163;D;44;0;0;
Case266;3370500.0;4039200.0;Packing;Packing;2012/02/20 00:00:00.000;2012/02/20 01:00:00.000;000:00;153;Cable Head;ID4820;D;44;0;0;
Case266;3149700.0;4260000.0;Final Inspection Q.C.;Quality Check 1;2012/02/22 13:20:00.000;2012/02/22 14:20:00.000;001:00;153;Cable Head;ID4163;D;0;2;0;
Case266;3147900.0;4261800.0;Final Inspection Q.C.;Quality Check 1;2012/02/22 14:20:00.000;2012/02/22 14:50:00.000;000:30;153;Cable Head;ID4163;D;0;5;0;
Case266;3146700.0;4263000.0;Final Inspection Q.C.;Quality Check 1;2012/02/22 14:50:00.000;2012/02/22 15:10:00.000;000:20;153;Cable Head;ID4163;D;0;1;0;
Case266;3145500.0;4264200.0;Final Inspection Q.C.;Quality Check 1;2012/02/22 15:10:00.000;2012/02/22 15:30:00.000;000:20;153;Cable Head;ID4163;D;0;1;0;
Case266;3144300.0;4265400.0;Final Inspection Q.C.;Quality Check 1;2012/02/22 15:30:00.000;2012/02/22 15:50:00.000;000:20;153;Cable Head;ID4163;D;0;1;0;
Case266;3143100.0;4266600.0;Final Inspection Q.C.;Quality Check 1;2012/02/22 15:50:00.000;2012/02/22 16:10:00.000;000:20;153;Cable Head;ID4163;D;0;3;0;
Case266;2078880.0;5330820.0;Grinding Rework - Machine 27;Machine 27 - Grinding;2012/03/05 20:24:00.000;2012/03/05 23:47:00.000;003:23;153;Cable Head;ID4872;D;0;0;0;
Case266;2044320.0;5365380.0;Grinding Rework - Machine 27;Machine 27 - Grinding;2012/03/06 07:06:00.000;2012/03/06 09:23:00.000;002:17;153;Cable Head;ID4528;D;0;0;0;
Case266;1010100.0;6399600.0;Final Inspection Q.C.;Quality Check 1;2012/03/18 08:00:00.000;2012/03/18 08:40:00.000;000:40;153;Cable Head;ID4163;D;3;0;0;
Case266;1001700.0;6408000.0;Final Inspection Q.C.;Quality Check 1;2012/03/18 09:00:00.000;2012/03/18 11:00:00.000;002:00;153;Cable Head;ID4163;D;13;0;0;
Case266;998340.0;6411360.0;Grinding Rework - Machine 27;Machine 27 - Grinding;2012/03/18 11:24:00.000;2012/03/18 11:56:00.000;000:32;153;Cable Head;ID4528;D;0;0;0;
Case266;951300.0;6458400.0;Packing;Packing;2012/03/19 00:00:00.000;2012/03/19 01:00:00.000;000:00;153;Cable Head;ID4820;D;16;0;0;
Case266;923700.0;6486000.0;Final Inspection Q.C.;Quality Check 1;2012/03/19 08:00:00.000;2012/03/19 08:40:00.000;000:40;153;Cable Head;ID4163;D;3;0;0;
Case266;778500.0;6631200.0;Packing;Packing;2012/03/21 00:00:00.000;2012/03/21 01:00:00.000;000:00;153;Cable Head;ID4820;D;3;0;0;
Case266;0.0;7409700.0;Turning & Milling Q.C.;Quality Check 1;2012/03/30 00:00:00.000;2012/03/30 01:15:00.000;000:00;153;Cable Head;ID4163;D;0;1;0;
Case267;7282920.0;20640.0;Turning & Milling - Machine 4;Machine 4 - Turning & Milling;2012/01/05 12:14:00.000;2012/01/05 17:58:00.000;005:44;350;Punch Holder;ID4167;S;0;0;0;
Case267;7256760.0;46800.0;Turning & Milling - Machine 4;Machine 4 - Turning & Milling;2012/01/05 20:21:00.000;2012/01/06 01:14:00.000;004:53;350;Punch Holder;ID4794;S;2;0;0;
Case267;7237260.0;66300.0;Turning & Milling - Machine 4;Machine 4 - Turning & Milling;2012/01/06 01:15:00.000;2012/01/06 06:39:00.000;005:24;350;Punch Holder;ID4794;D;15;0;0;
Case267;7233660.0;69900.0;Turning & Milling - Machine 4;Machine 4 - Turning & Milling;2012/01/06 07:34:00.000;2012/01/06 12:52:00.000;005:18;350;Punch Holder;ID4167;D;20;0;0;
Case267;7214880.0;88680.0;Turning & Milling Q.C.;Quality Check 1;2012/01/06 07:39:00.000;2012/01/06 09:44:00.000;002:05;350;Punch Holder;ID4618;D;0;0;0;
Case267;7149600.0;153960.0;Turning & Milling - Machine 4;Machine 4 - Turning & Milling;2012/01/06 13:00:00.000;2012/01/07 07:00:00.000;018:00;350;Punch Holder;ID4529;D;30;0;0;
Case267;7090200.0;213360.0;Turning & Milling - Machine 4;Machine 4 - Turning & Milling;2012/01/07 07:00:00.000;2012/01/07 23:30:00.000;016:30;350;Punch Holder;ID4529;D;30;0;0;
Case267;7064220.0;239340.0;Turning & Milling - Machine 4;Machine 4 - Turning & Milling;2012/01/07 23:37:00.000;2012/01/08 06:43:00.000;007:06;350;Punch Holder;ID4641;D;33;0;0;
Case267;7060200.0;243360.0;Turning & Milling - Machine 4;Machine 4 - Turning & Milling;2012/01/08 07:00:00.000;2012/01/08 16:05:00.000;009:05;350;Punch Holder;ID4932;D;28;0;0;
Case267;7030800.0;272760.0;Turning & Milling Q.C.;Quality Check 1;2012/01/08 07:50:00.000;2012/01/08 10:00:00.000;002:10;350;Punch Holder;ID4618;D;0;0;0;
Case267;7024200.0;279360.0;Turning & Milling - Machine 4;Machine 4 - Turning & Milling;2012/01/08 16:00:00.000;2012/01/08 17:50:00.000;001:50;350;Punch Holder;ID4794;D;5;0;0;
Case267;6977460.0;326100.0;Turning & Milling - Machine 4;Machine 4 - Turning & Milling;2012/01/08 20:00:00.000;2012/01/09 07:00:00.000;011:00;350;Punch Holder;ID4529;D;36;0;0;
Case267;6972960.0;330600.0;Turning & Milling - Machine 4;Machine 4 - Turning & Milling;2012/01/09 06:49:00.000;2012/01/09 17:52:00.000;011:03;350;Punch Holder;ID4932;D;38;0;0;
Case267;6937680.0;365880.0;Turning & Milling Q.C.;Quality Check 1;2012/01/09 08:04:00.000;2012/01/09 08:30:00.000;000:26;350;Punch Holder;ID4618;D;0;0;0;
Case267;6912000.0;391560.0;Turning & Milling - Machine 4;Machine 4 - Turning & Milling;2012/01/09 20:30:00.000;2012/01/10 06:55:00.000;010:25;350;Punch Holder;ID4718;D;44;0;0;
Case267;6890700.0;412860.0;Turning & Milling - Machine 4;Machine 4 - Turning & Milling;2012/01/10 01:00:00.000;2012/01/10 06:30:00.000;005:30;350;Punch Holder;ID4529;D;21;0;0;
Case267;6889860.0;413700.0;Turning & Milling - Machine 4;Machine 4 - Turning & Milling;2012/01/10 07:02:00.000;2012/01/10 12:07:00.000;005:05;350;Punch Holder;ID4932;D;13;0;0;
Case267;6871980.0;431580.0;Turning & Milling Q.C.;Quality Check 1;2012/01/10 07:09:00.000;2012/01/10 08:24:00.000;000:00;350;Punch Holder;ID4618;D;200;0;0;
Case267;6869700.0;433860.0;Turning & Milling - Machine 4;Machine 4 - Turning & Milling;2012/01/10 12:08:00.000;2012/01/10 13:23:00.000;000:00;350;Punch Holder;ID4932;B;0;0;0;
Case267;6858120.0;445440.0;Turning & Milling - Machine 4;Machine 4 - Turning & Milling;2012/01/10 12:45:00.000;2012/01/10 15:58:00.000;003:13;350;Punch Holder;ID4932;D;9;0;0;
Case267;6830520.0;473040.0;Turning & Milling - Machine 4;Machine 4 - Turning & Milling;2012/01/10 17:55:00.000;2012/01/10 23:38:00.000;005:43;350;Punch Holder;ID4718;D;14;0;0;
Case267;6801480.0;502080.0;Turning & Milling Q.C.;Quality Check 1;2012/01/11 06:50:00.000;2012/01/11 08:09:00.000;001:19;350;Punch Holder;ID4618;D;0;0;0;
Case267;6771180.0;532380.0;Turning & Milling - Machine 4;Machine 4 - Turning & Milling;2012/01/11 07:42:00.000;2012/01/11 16:07:00.000;008:25;350;Punch Holder;ID4167;D;12;0;0;
Case267;6743880.0;559680.0;Turning & Milling - Machine 4;Machine 4 - Turning & Milling;2012/01/11 16:10:00.000;2012/01/11 23:42:00.000;007:32;350;Punch Holder;ID4718;D;0;0;0;
Case267;6273600.0;1029960.0;Turning & Milling Q.C.;Quality Check 1;2012/01/17 09:57:00.000;2012/01/17 11:12:00.000;000:00;350;Punch Holder;ID4618;D;118;0;0;
Case267;6269100.0;1034460.0;Turning & Milling Q.C.;Quality Check 1;2012/01/17 10:20:00.000;2012/01/17 11:35:00.000;000:00;350;Punch Holder;ID4618;D;32;0;0;
Case267;6219900.0;1083660.0;Wire Cut - Machine 13;Wire Cut - Machine 13;2012/01/18 00:00:00.000;2012/01/18 01:15:00.000;000:00;350;Punch Holder;ID3767;D;20;0;0;
Case267;6177600.0;1125960.0;Wire Cut - Machine 13;Wire Cut - Machine 13;2012/01/18 09:00:00.000;2012/01/18 13:00:00.000;004:00;350;Punch Holder;ID3767;D;0;0;0;
Case267;6109200.0;1194360.0;Turning & Milling Q.C.;Quality Check 1;2012/01/19 08:00:00.000;2012/01/19 17:00:00.000;000:11;350;Punch Holder;ID4618;D;0;0;0;
Case267;6076800.0;1226760.0;Wire Cut - Machine 13;Wire Cut - Machine 13;2012/01/19 08:00:00.000;2012/01/19 08:11:00.000;009:00;350;Punch Holder;ID3767;D;45;0;0;
Case267;5824800.0;1478760.0;Wire Cut - Machine 13;Wire Cut - Machine 13;2012/01/22 07:00:00.000;2012/01/22 15:00:00.000;008:00;350;Punch Holder;ID4861;D;45;0;0;
Case267;5644800.0;1658760.0;Wire Cut - Machine 13;Wire Cut - Machine 13;2012/01/24 09:00:00.000;2012/01/24 17:00:00.000;008:00;350;Punch Holder;ID3767;D;40;0;0;
Case267;5565600.0;1737960.0;Wire Cut - Machine 13;Wire Cut - Machine 13;2012/01/25 08:00:00.000;2012/01/25 15:00:00.000;007:00;350;Punch Holder;ID3767;D;35;0;0;
Case267;5477400.0;1826160.0;Wire Cut - Machine 13;Wire Cut - Machine 13;2012/01/26 08:00:00.000;2012/01/26 15:30:00.000;007:30;350;Punch Holder;ID4861;D;40;0;0;
Case267;5446800.0;1856760.0;Wire Cut - Machine 13;Wire Cut - Machine 13;2012/01/26 16:00:00.000;2012/01/27 00:00:00.000;008:00;350;Punch Holder;ID3767;D;45;0;0;
Case267;5401800.0;1901760.0;Wire Cut - Machine 13;Wire Cut - Machine 13;2012/01/27 07:00:00.000;2012/01/27 12:30:00.000;005:30;350;Punch Holder;ID3767;D;30;0;0;
Case267;5212800.0;2090760.0;Wire Cut - Machine 13;Wire Cut - Machine 13;2012/01/29 13:00:00.000;2012/01/29 18:00:00.000;005:00;350;Punch Holder;ID3767;D;28;0;0;
Case267;5191200.0;2112360.0;Wire Cut - Machine 13;Wire Cut - Machine 13;2012/01/29 17:00:00.000;2012/01/29 23:00:00.000;006:00;350;Punch Holder;ID4861;D;22;0;0;
Case267;4968540.0;2335020.0;Laser Marking - Machine 7;Machine 7- Laser Marking;2012/02/01 11:02:00.000;2012/02/01 12:51:00.000;001:49;350;Punch Holder;ID4882;D;125;0;0;
Case267;4964280.0;2339280.0;Laser Marking - Machine 7;Machine 7- Laser Marking;2012/02/01 13:23:00.000;2012/02/01 14:02:00.000;000:39;350;Punch Holder;ID4882;D;55;0;0;
Case267;4950060.0;2353500.0;Laser Marking - Machine 7;Machine 7- Laser Marking;2012/02/01 17:26:00.000;2012/02/01 17:59:00.000;000:33;350;Punch Holder;ID4882;D;50;0;0;
Case267;4923900.0;2379660.0;Lapping - Machine 1;Machine 1 - Lapping;2012/02/02 00:00:00.000;2012/02/02 01:15:00.000;000:00;350;Punch Holder;ID4882;D;0;0;0;
Case267;4873080.0;2430480.0;Lapping - Machine 1;Machine 1 - Lapping;2012/02/02 08:23:00.000;2012/02/02 17:02:00.000;008:39;350;Punch Holder;ID0998;D;200;0;0;
Case267;4867080.0;2436480.0;Laser Marking - Machine 7;Machine 7- Laser Marking;2012/02/02 15:22:00.000;2012/02/02 15:53:00.000;000:31;350;Punch Holder;ID4882;D;50;0;0;
Case267;4837500.0;2466060.0;Lapping - Machine 1;Machine 1 - Lapping;2012/02/03 00:00:00.000;2012/02/03 01:15:00.000;000:00;350;Punch Holder;ID4882;D;0;0;0;
Case267;4814400.0;2489160.0;Laser Marking - Machine 7;Machine 7- Laser Marking;2012/02/03 07:01:00.000;2012/02/03 07:40:00.000;000:39;350;Punch Holder;ID4882;D;70;0;0;
Case267;4799220.0;2504340.0;Lapping - Machine 1;Machine 1 - Lapping;2012/02/03 09:48:00.000;2012/02/03 11:53:00.000;002:05;350;Punch Holder;ID4882;D;150;0;0;
Case267;4633080.0;2670480.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/02/05 09:13:00.000;2012/02/05 10:02:00.000;000:49;350;Punch Holder;ID0420;D;5;0;0;
Case267;4610580.0;2692980.0;Round Grinding - Q.C.;Quality Check 1;2012/02/05 11:32:00.000;2012/02/05 18:04:00.000;006:32;350;Punch Holder;ID4618;D;0;0;0;
Case267;4597020.0;2706540.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/02/05 16:17:00.000;2012/02/05 20:03:00.000;003:46;350;Punch Holder;ID4355;D;16;0;0;
Case267;4558020.0;2745540.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/02/05 20:06:00.000;2012/02/06 06:53:00.000;010:47;350;Punch Holder;ID4445;D;52;0;0;
Case267;4553460.0;2750100.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/02/06 06:56:00.000;2012/02/06 08:09:00.000;001:13;350;Punch Holder;ID0420;D;6;0;0;
Case267;3459000.0;3844560.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/02/18 22:17:00.000;2012/02/19 00:10:00.000;001:53;350;Punch Holder;ID4445;S;0;0;0;
Case267;3434700.0;3868860.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/02/19 00:10:00.000;2012/02/19 06:55:00.000;006:45;350;Punch Holder;ID4445;D;42;0;0;
Case267;3433200.0;3870360.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/02/19 06:59:00.000;2012/02/19 07:20:00.000;000:21;350;Punch Holder;ID0420;D;3;0;0;
Case267;3410400.0;3893160.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/02/19 09:04:00.000;2012/02/19 13:40:00.000;004:36;350;Punch Holder;ID0420;D;23;0;0;
Case267;3387660.0;3915900.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/02/19 14:10:00.000;2012/02/20 07:00:00.000;016:50;350;Punch Holder;ID0420;D;22;0;0;
Case267;3382620.0;3920940.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/02/19 19:59:00.000;2012/02/19 21:22:00.000;001:23;350;Punch Holder;ID4445;S;0;0;0;
Case267;3348000.0;3955560.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/02/19 21:23:00.000;2012/02/20 06:52:00.000;009:29;350;Punch Holder;ID4445;D;54;0;0;
Case267;3317580.0;3985980.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/02/20 07:02:00.000;2012/02/20 15:27:00.000;008:25;350;Punch Holder;ID0420;D;41;0;0;
